title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year,user_id,items_count,steam_id,playtime_forever,playtime_2weeks
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Lumaxious,238,76561198038178954,5398,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,LummusMaximus,148,76561198046977058,452,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TheMoonyWoony,277,76561198023557550,702,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198076696353,160,76561198076696353,6,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198043298753,140,76561198043298753,5060,3
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,GemKnightDante,171,76561198027852524,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,lyskal,765,76561198041019706,15,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,lyteX,35,76561198123642475,138,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,_MAK_,105,76561198053859011,271,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TheGoodMister,52,76561198053678292,2139,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198066272265,211,76561198066272265,143,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MAC_CAB,256,76561198055202135,184,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561197989883424,71,76561197989883424,80,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,benthedj1,57,76561198045138336,666,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,SomeDudeWhoLikesOldGames,81,76561198093180280,276,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198089828631,24,76561198089828631,172,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,777777769,96,76561198058695523,898,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198073286662,277,76561198073286662,4935,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,sorry404notfoundtryagain,48,76561198079645220,1370,38
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561197989723505,194,76561197989723505,25017,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198074177617,66,76561198074177617,922,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Mario596327,341,76561198057742655,551,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198069995284,77,76561198069995284,16,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Friendler,152,76561198033467946,1052,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198007861522,134,76561198007861522,151,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MateoPhoenix,113,76561198057352205,105,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Duskems,139,76561198070256761,111,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198028299001,160,76561198028299001,971,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198028299001,160,76561198028299001,971,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198028299001,160,76561198028299001,971,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198028299001,160,76561198028299001,971,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,turtle_69,162,76561198059373487,36,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198049411627,55,76561198049411627,59950,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MeisaKuroki,17,76561198065207424,14594,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MellowBiscuits,43,76561198067075256,595,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,demisin,291,76561198032832698,10,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,pippymayne,157,76561198018677321,6,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,ILikeToMeow,165,76561198059190779,1004,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MrMasterix,54,76561198035392174,34271,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198013259049,184,76561198013259049,4280,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198044788018,61,76561198044788018,59,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198054719518,59,76561198054719518,272,80
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198055815784,347,76561198055815784,56,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TheEnglishGerman,149,76561198036742516,7,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,spartan7126,90,76561198042671288,104,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198043532486,121,76561198043532486,4230,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,tyansteRR199,115,76561198001176144,678,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198045661299,46,76561198045661299,4025,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198083542505,97,76561198083542505,73,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198092735015,59,76561198092735015,298,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198092735015,59,76561198092735015,298,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198092735015,59,76561198092735015,298,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198092735015,59,76561198092735015,298,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Bunderama,53,76561198034182659,3450,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,BigNigR,67,76561198055321600,1438,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198088745442,80,76561198088745442,7817,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,migrated,161,76561198040844513,85,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,BlooperDooper,83,76561198053737372,1498,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198034277356,156,76561198034277356,322,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198077820909,46,76561198077820909,2078,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,theoretical_xp,360,76561198024130388,270,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198071159917,146,76561198071159917,2973,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198038335577,278,76561198038335577,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561197998655584,29,76561197998655584,1852,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,fantastic_pootis,38,76561198139826833,1,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,MrEdskiies,201,76561198045067187,2296,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198090300952,133,76561198090300952,40,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,ItalianFoddConsumerGaming,77,76561198049273237,20,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,mr_non_member,109,76561198069139920,35,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198083097986,52,76561198083097986,107,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198068189169,70,76561198068189169,99,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,McWelshmen,67,76561198068810895,231,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198094507877,54,76561198094507877,916,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Mysticallbullet57,146,76561198109934727,964,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198057418960,24,76561198057418960,71,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,mini_sentries_everywhere,62,76561198084875761,5,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198060438024,90,76561198060438024,489,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,NATETHEGOD,191,76561198067767626,74,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,NaigHikariYami,315,76561198019295365,948,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198052909583,86,76561198052909583,11,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Napalm_,81,76561198061991363,951,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198014177534,82,76561198014177534,1583,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198055862537,36,76561198055862537,34464,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,TheOneTurino,104,76561198067878334,1106,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,200220006,139,76561198076179529,274,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,noizypuppy,159,76561198046089212,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,mr_pie_nice_cheese,244,76561198041232848,200,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198026090080,224,76561198026090080,203,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198068629778,142,76561198068629778,457,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198081711671,192,76561198081711671,418,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198036617399,116,76561198036617399,297,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198074464808,116,76561198074464808,88,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Ka2Dx,142,76561198040917190,766,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198065026562,57,76561198065026562,84,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,nogginess,75,76561198078768966,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,coonfag,283,76561198005111120,2124,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198024744929,121,76561198024744929,5909,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198059977575,191,76561198059977575,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,pleaseendmyfuckingsufferingcyka,231,76561198045477914,884,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,OfficalNotEvenNiNja,41,76561198189329239,6421,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198029310996,146,76561198029310996,813,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,nukem2000,509,76561198001028505,2898,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Nultz,152,76561198086083435,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,nydac98,96,76561198069467744,606,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Osiris5622,95,76561198065040732,1093,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198074860147,89,76561198074860147,826,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,iamhungryfeedme,128,76561198063499904,2,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198085457850,91,76561198085457850,6808,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,qtdraws,47,76561198072169059,479,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198080947173,111,76561198080947173,139,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Pooptimemachine,61,76561198078745574,1273,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,bumcraft123,38,76561198059521931,1059,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198086699150,45,76561198086699150,10,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,ParalysedChook,177,76561198037432327,1469,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198081848869,109,76561198081848869,7,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,kekles,97,76561198046265753,1,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198079293112,52,76561198079293112,1,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,bigbeno37,149,76561198038991299,192,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,UAMOOSE,185,76561198009852170,16321,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,creative_url,157,76561198042309013,2027,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Fox_Hanyou_Mikoto,70,76561198035564765,1,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198082177323,151,76561198082177323,342,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198066026014,83,76561198066026014,4100,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,pandaaus,180,76561198042533946,279801,38
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,PandaCommandaa,99,76561198042513371,2,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198075924081,22,76561198075924081,9071,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,panelata,96,76561198045996814,9371,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,391204566,89,76561197984191985,65241,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,cyroblade,58,76561198042520379,2994,128
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1875489156748,52,76561198050688678,405,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,deathtotraitors777,108,76561198041266182,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Phasmore,220,76561198040199371,1546,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198065554374,153,76561198065554374,7537,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198012630014,131,76561198012630014,33542,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,PiePoon,98,76561198059576967,10075,228
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198081613852,110,76561198081613852,7,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Plak-e-bow,147,76561198000612268,14190,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,plowzy_,102,76561198042859072,401,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,plumpyberries,159,76561198078365803,0,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,panda2349,67,76561197995060008,2814,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,valeiskill,98,76561198059849040,2263,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,tobsta08,92,76561198033165804,14,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198095920137,132,76561198095920137,1082,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198079107907,126,76561198079107907,10094,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,potatoesgg,76,76561198043886953,972,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,potternerd,229,76561198098664899,3066,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198016174343,67,76561198016174343,2661,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,JohnMotherfuckingWick,217,76561198055527427,1,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198077695125,11,76561198077695125,135,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,kanyetothe,164,76561198048428142,760,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198074878548,171,76561198074878548,144,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,some_sorta_pie,339,76561198036745107,2785,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,PyrusZodiac,47,76561198133287894,160,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,leeamf,55,76561198044517046,617,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198045640612,330,76561198045640612,677,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198045453273,58,76561198045453273,73,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198050800057,117,76561198050800057,374,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,R4ND3M,296,76561198051561217,2,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,RadicalRevy,266,76561198037882676,586,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,RaeiiiN,85,76561198047876530,240,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198011773496,294,76561198011773496,1463,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,FabRainbro,151,76561198063598007,850,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,flippy12343,43,76561198092211304,2148,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,flippy12343,43,76561198092211304,2148,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,flippy12343,43,76561198092211304,2148,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,flippy12343,43,76561198092211304,2148,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Ranev,62,76561198090617127,469,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Ranev,62,76561198090617127,469,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Ranev,62,76561198090617127,469,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Ranev,62,76561198090617127,469,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198064692010,157,76561198064692010,60385,16
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,rangazprid3,132,76561198067897213,24,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,feifei30922,114,76561198077607279,1202,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198061857771,123,76561198061857771,94,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,76561198084519825,105,76561198084519825,95,0
Counter-Strike: Source,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,korax777,154,76561197995001675,182,0
